Date,Trading method,Allocation no,Asset,Weight of asset(%)Asset price,Amount to buy ,Total spending,Timeframe
"Dec 30, 2020",One-off,1178,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1178,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1178,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1179,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1179,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1179,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1179,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1179,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1180,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1180,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1180,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1180,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1180,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1181,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1181,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1181,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1181,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1181,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1182,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1182,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1182,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1182,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1182,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1183,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1183,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1183,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1183,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1183,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1184,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1184,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1184,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1184,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1184,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1185,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1185,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1185,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1185,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1185,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1186,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1186,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1186,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1186,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1186,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1187,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1187,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1187,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1187,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1187,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1188,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1188,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1188,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1188,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,1188,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1189,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1189,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1189,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1189,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1189,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1190,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1190,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1190,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1190,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1190,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1191,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1191,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1191,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1191,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1191,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1192,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1192,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1192,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1192,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1192,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1193,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1193,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1193,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1193,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1193,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1194,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1194,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1194,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1194,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1194,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,1195,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1195,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1195,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1195,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,1195,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1196,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1196,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1196,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1196,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,1196,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1197,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1197,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1197,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1197,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1197,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1198,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1198,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1198,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1198,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1198,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1199,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1199,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1199,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1199,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1199,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1200,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1200,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1200,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1200,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1200,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1201,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1201,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1201,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1201,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1201,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,1202,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1202,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1202,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,1202,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1202,cash,0.35,1,35000,35000,
"Dec 30, 2020",One-off,1203,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1203,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1203,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1203,gold,0.4,177.7,225,39982.5,
"Dec 30, 2020",One-off,1203,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1204,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1204,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1204,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1204,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,1204,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1205,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1205,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1205,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1205,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,1205,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1206,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1206,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1206,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1206,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1206,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1207,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1207,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1207,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1207,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1207,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1208,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1208,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1208,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1208,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1208,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1209,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1209,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1209,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1209,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1209,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,1210,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1210,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1210,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1210,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1210,cash,0.35,1,35000,35000,
"Dec 30, 2020",One-off,1211,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1211,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1211,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,1211,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1211,cash,0.4,1,40000,40000,
"Dec 30, 2020",One-off,1212,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1212,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1212,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1212,gold,0.45,177.7,253,44958.1,
"Dec 30, 2020",One-off,1212,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1213,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1213,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1213,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1213,gold,0.4,177.7,225,39982.5,
"Dec 30, 2020",One-off,1213,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1214,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1214,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1214,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1214,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,1214,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1215,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1215,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1215,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1215,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,1215,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1216,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1216,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1216,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1216,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1216,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1217,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1217,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1217,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1217,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1217,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1218,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1218,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1218,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1218,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1218,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,1219,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1219,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1219,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1219,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1219,cash,0.35,1,35000,35000,
"Dec 30, 2020",One-off,1220,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1220,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1220,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1220,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1220,cash,0.4,1,40000,40000,
"Dec 30, 2020",One-off,1221,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1221,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,1221,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,1221,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1221,cash,0.45,1,45000,45000,
"Dec 30, 2020",One-off,1222,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1222,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1222,sbonds,0.5,253.84,196,49752.64,
"Dec 30, 2020",One-off,1222,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1222,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1223,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1223,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1223,sbonds,0.45,253.84,177,44929.68,
"Dec 30, 2020",One-off,1223,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1223,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1224,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1224,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1224,sbonds,0.45,253.84,177,44929.68,
"Dec 30, 2020",One-off,1224,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1224,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1225,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1225,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1225,sbonds,0.4,253.84,157,39852.88,
"Dec 30, 2020",One-off,1225,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1225,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1226,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1226,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1226,sbonds,0.4,253.84,157,39852.88,
"Dec 30, 2020",One-off,1226,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1226,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1227,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1227,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1227,sbonds,0.4,253.84,157,39852.88,
"Dec 30, 2020",One-off,1227,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1227,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1228,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1228,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1228,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,1228,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1228,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1229,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1229,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1229,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,1229,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1229,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1230,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1230,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1230,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,1230,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1230,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1231,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1231,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1231,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,1231,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1231,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1232,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1232,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1232,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,1232,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1232,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1233,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1233,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1233,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,1233,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1233,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1234,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1234,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1234,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,1234,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1234,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1235,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1235,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1235,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,1235,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1235,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1236,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1236,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1236,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,1236,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1236,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1237,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1237,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1237,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1237,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1237,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1238,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1238,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1238,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1238,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1238,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1239,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1239,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1239,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1239,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1239,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1240,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1240,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1240,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1240,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1240,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1241,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1241,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1241,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1241,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1241,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1242,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1242,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1242,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,1242,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1242,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1243,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1243,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1243,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1243,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,1243,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1244,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1244,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1244,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1244,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1244,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1245,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1245,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1245,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1245,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,1245,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1246,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1246,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1246,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1246,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,1246,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,1247,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1247,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1247,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1247,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,1247,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,1248,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1248,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1248,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1248,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,1248,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,1249,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1249,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1249,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,1249,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,1249,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,1250,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1250,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1250,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1250,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,1250,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,1251,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1251,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1251,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1251,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,1251,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,1252,stocks,0.45,203.32,221,44933.72,
"Dec 30, 2020",One-off,1252,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,1252,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,1252,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,1252,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,1253,stocks,0.45,203.32,221,44933.72,
