Date,Trading method,Allocation no,Asset,Weight of asset,Asset price,Amount to buy,Total spending,Investment period
"Jul 01, 2020",One-off,5894,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5894,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5894,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,5894,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,5895,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5895,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5895,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5895,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,5895,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,5896,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5896,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5896,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5896,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,5896,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,5897,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5897,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5897,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5897,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,5897,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,5898,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5898,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5898,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5898,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,5898,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,5899,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5899,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5899,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5899,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,5899,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,5900,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5900,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5900,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5900,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,5900,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,5901,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5901,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5901,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5901,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,5901,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,5902,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5902,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5902,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5902,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,5902,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,5903,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5903,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5903,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5903,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,5903,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,5904,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5904,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5904,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5904,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,5904,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,5905,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5905,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5905,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,5905,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,5905,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,5906,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5906,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5906,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5906,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,5906,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,5907,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5907,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5907,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5907,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,5907,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,5908,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5908,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5908,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5908,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,5908,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,5909,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5909,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5909,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5909,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,5909,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,5910,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5910,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5910,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5910,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,5910,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,5911,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5911,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5911,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5911,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,5911,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,5912,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5912,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5912,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5912,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,5912,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,5913,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5913,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5913,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5913,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,5913,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,5914,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5914,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5914,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5914,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,5914,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,5915,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5915,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5915,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5915,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,5915,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,5916,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5916,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5916,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5916,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,5916,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,5917,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5917,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5917,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5917,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,5917,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,5918,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5918,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5918,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5918,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,5918,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,5919,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5919,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5919,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,5919,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,5919,cash,0.65,1,65000,65000,3
"Jul 01, 2020",One-off,5920,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5920,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5920,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5920,gold,0.7,166.62,420,69980.4,3
"Jul 01, 2020",One-off,5920,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,5921,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5921,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5921,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5921,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,5921,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,5922,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5922,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5922,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5922,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,5922,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,5923,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5923,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5923,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5923,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,5923,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,5924,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5924,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5924,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5924,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,5924,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,5925,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5925,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5925,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5925,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,5925,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,5926,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5926,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5926,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5926,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,5926,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,5927,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5927,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5927,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5927,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,5927,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,5928,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5928,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5928,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5928,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,5928,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,5929,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5929,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5929,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5929,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,5929,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,5930,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5930,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5930,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5930,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,5930,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,5931,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5931,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5931,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5931,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,5931,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,5932,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5932,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5932,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5932,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,5932,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,5933,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5933,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5933,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5933,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,5933,cash,0.65,1,65000,65000,3
"Jul 01, 2020",One-off,5934,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5934,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5934,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,5934,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,5934,cash,0.7,1,70000,70000,3
"Jul 01, 2020",One-off,5935,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5935,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5935,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5935,gold,0.75,166.62,450,74979.0,3
"Jul 01, 2020",One-off,5935,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,5936,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5936,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5936,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5936,gold,0.7,166.62,420,69980.4,3
"Jul 01, 2020",One-off,5936,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,5937,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5937,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5937,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5937,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,5937,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,5938,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5938,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5938,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5938,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,5938,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,5939,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5939,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5939,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5939,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,5939,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,5940,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5940,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5940,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5940,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,5940,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,5941,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5941,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5941,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5941,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,5941,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,5942,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5942,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5942,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5942,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,5942,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,5943,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5943,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5943,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5943,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,5943,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,5944,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5944,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5944,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5944,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,5944,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,5945,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5945,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5945,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5945,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,5945,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,5946,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5946,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5946,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5946,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,5946,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,5947,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5947,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5947,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5947,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,5947,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,5948,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5948,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5948,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5948,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,5948,cash,0.65,1,65000,65000,3
"Jul 01, 2020",One-off,5949,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5949,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5949,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5949,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,5949,cash,0.7,1,70000,70000,3
"Jul 01, 2020",One-off,5950,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5950,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5950,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,5950,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,5950,cash,0.75,1,75000,75000,3
"Jul 01, 2020",One-off,5951,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5951,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5951,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5951,gold,0.8,166.62,480,79977.6,3
"Jul 01, 2020",One-off,5951,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,5952,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5952,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5952,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5952,gold,0.75,166.62,450,74979.0,3
"Jul 01, 2020",One-off,5952,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,5953,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5953,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5953,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5953,gold,0.7,166.62,420,69980.4,3
"Jul 01, 2020",One-off,5953,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,5954,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5954,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5954,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5954,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,5954,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,5955,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5955,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5955,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5955,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,5955,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,5956,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5956,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5956,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5956,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,5956,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,5957,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5957,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5957,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5957,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,5957,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,5958,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5958,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5958,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5958,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,5958,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,5959,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5959,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5959,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5959,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,5959,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,5960,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5960,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5960,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5960,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,5960,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,5961,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5961,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5961,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5961,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,5961,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,5962,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5962,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5962,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5962,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,5962,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,5963,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5963,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5963,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5963,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,5963,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,5964,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5964,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5964,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5964,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,5964,cash,0.65,1,65000,65000,3
"Jul 01, 2020",One-off,5965,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5965,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5965,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5965,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,5965,cash,0.7,1,70000,70000,3
"Jul 01, 2020",One-off,5966,stocks,0.15,181.47,82,14880.54,3
"Jul 01, 2020",One-off,5966,cbonds,0.0,83.04,0,0.0,3
"Jul 01, 2020",One-off,5966,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,5966,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,5966,cash,0.75,1,75000,75000,3
"Jul 01, 2020",One-off,5967,stocks,0.15,181.47,82,14880.54,3
