,ST,CB,PB,GO,CA
9306,0.0,0.4,0.0,0.15,0.45
9307,0.0,0.4,0.0,0.1,0.5
9308,0.0,0.4,0.0,0.05,0.55
9309,0.0,0.4,0.0,0.0,0.6
9310,0.0,0.35,0.65,0.0,0.0
9311,0.0,0.35,0.6,0.05,0.0
9312,0.0,0.35,0.6,0.0,0.05
9313,0.0,0.35,0.55,0.1,0.0
9314,0.0,0.35,0.55,0.05,0.05
9315,0.0,0.35,0.55,0.0,0.1
9316,0.0,0.35,0.5,0.15,0.0
9317,0.0,0.35,0.5,0.1,0.05
9318,0.0,0.35,0.5,0.05,0.1
9319,0.0,0.35,0.5,0.0,0.15
9320,0.0,0.35,0.45,0.2,0.0
9321,0.0,0.35,0.45,0.15,0.05
9322,0.0,0.35,0.45,0.1,0.1
9323,0.0,0.35,0.45,0.05,0.15
9324,0.0,0.35,0.45,0.0,0.2
9325,0.0,0.35,0.4,0.25,0.0
9326,0.0,0.35,0.4,0.2,0.05
9327,0.0,0.35,0.4,0.15,0.1
9328,0.0,0.35,0.4,0.1,0.15
9329,0.0,0.35,0.4,0.05,0.2
9330,0.0,0.35,0.4,0.0,0.25
9331,0.0,0.35,0.35,0.3,0.0
9332,0.0,0.35,0.35,0.25,0.05
9333,0.0,0.35,0.35,0.2,0.1
9334,0.0,0.35,0.35,0.15,0.15
9335,0.0,0.35,0.35,0.1,0.2
9336,0.0,0.35,0.35,0.05,0.25
9337,0.0,0.35,0.35,0.0,0.3
9338,0.0,0.35,0.3,0.35,0.0
9339,0.0,0.35,0.3,0.3,0.05
9340,0.0,0.35,0.3,0.25,0.1
9341,0.0,0.35,0.3,0.2,0.15
9342,0.0,0.35,0.3,0.15,0.2
9343,0.0,0.35,0.3,0.1,0.25
9344,0.0,0.35,0.3,0.05,0.3
9345,0.0,0.35,0.3,0.0,0.35
9346,0.0,0.35,0.25,0.4,0.0
9347,0.0,0.35,0.25,0.35,0.05
9348,0.0,0.35,0.25,0.3,0.1
9349,0.0,0.35,0.25,0.25,0.15
9350,0.0,0.35,0.25,0.2,0.2
9351,0.0,0.35,0.25,0.15,0.25
9352,0.0,0.35,0.25,0.1,0.3
9353,0.0,0.35,0.25,0.05,0.35
9354,0.0,0.35,0.25,0.0,0.4
9355,0.0,0.35,0.2,0.45,0.0
9356,0.0,0.35,0.2,0.4,0.05
9357,0.0,0.35,0.2,0.35,0.1
9358,0.0,0.35,0.2,0.3,0.15
9359,0.0,0.35,0.2,0.25,0.2
9360,0.0,0.35,0.2,0.2,0.25
9361,0.0,0.35,0.2,0.15,0.3
9362,0.0,0.35,0.2,0.1,0.35
9363,0.0,0.35,0.2,0.05,0.4
9364,0.0,0.35,0.2,0.0,0.45
9365,0.0,0.35,0.15,0.5,0.0
9366,0.0,0.35,0.15,0.45,0.05
9367,0.0,0.35,0.15,0.4,0.1
9368,0.0,0.35,0.15,0.35,0.15
9369,0.0,0.35,0.15,0.3,0.2
9370,0.0,0.35,0.15,0.25,0.25
9371,0.0,0.35,0.15,0.2,0.3
9372,0.0,0.35,0.15,0.15,0.35
9373,0.0,0.35,0.15,0.1,0.4
9374,0.0,0.35,0.15,0.05,0.45
9375,0.0,0.35,0.15,0.0,0.5
9376,0.0,0.35,0.1,0.55,0.0
9377,0.0,0.35,0.1,0.5,0.05
9378,0.0,0.35,0.1,0.45,0.1
9379,0.0,0.35,0.1,0.4,0.15
9380,0.0,0.35,0.1,0.35,0.2
9381,0.0,0.35,0.1,0.3,0.25
9382,0.0,0.35,0.1,0.25,0.3
9383,0.0,0.35,0.1,0.2,0.35
9384,0.0,0.35,0.1,0.15,0.4
9385,0.0,0.35,0.1,0.1,0.45
9386,0.0,0.35,0.1,0.05,0.5
9387,0.0,0.35,0.1,0.0,0.55
9388,0.0,0.35,0.05,0.6,0.0
9389,0.0,0.35,0.05,0.55,0.05
9390,0.0,0.35,0.05,0.5,0.1
9391,0.0,0.35,0.05,0.45,0.15
9392,0.0,0.35,0.05,0.4,0.2
9393,0.0,0.35,0.05,0.35,0.25
9394,0.0,0.35,0.05,0.3,0.3
9395,0.0,0.35,0.05,0.25,0.35
9396,0.0,0.35,0.05,0.2,0.4
9397,0.0,0.35,0.05,0.15,0.45
9398,0.0,0.35,0.05,0.1,0.5
9399,0.0,0.35,0.05,0.05,0.55
9400,0.0,0.35,0.05,0.0,0.6
9401,0.0,0.35,0.0,0.65,0.0
9402,0.0,0.35,0.0,0.6,0.05
9403,0.0,0.35,0.0,0.55,0.1
9404,0.0,0.35,0.0,0.5,0.15
9405,0.0,0.35,0.0,0.45,0.2
9406,0.0,0.35,0.0,0.4,0.25
9407,0.0,0.35,0.0,0.35,0.3
9408,0.0,0.35,0.0,0.3,0.35
9409,0.0,0.35,0.0,0.25,0.4
9410,0.0,0.35,0.0,0.2,0.45
9411,0.0,0.35,0.0,0.15,0.5
9412,0.0,0.35,0.0,0.1,0.55
9413,0.0,0.35,0.0,0.05,0.6
9414,0.0,0.35,0.0,0.0,0.65
9415,0.0,0.3,0.7,0.0,0.0
9416,0.0,0.3,0.65,0.05,0.0
9417,0.0,0.3,0.65,0.0,0.05
9418,0.0,0.3,0.6,0.1,0.0
9419,0.0,0.3,0.6,0.05,0.05
9420,0.0,0.3,0.6,0.0,0.1
9421,0.0,0.3,0.55,0.15,0.0
9422,0.0,0.3,0.55,0.1,0.05
9423,0.0,0.3,0.55,0.05,0.1
9424,0.0,0.3,0.55,0.0,0.15
9425,0.0,0.3,0.5,0.2,0.0
9426,0.0,0.3,0.5,0.15,0.05
9427,0.0,0.3,0.5,0.1,0.1
9428,0.0,0.3,0.5,0.05,0.15
9429,0.0,0.3,0.5,0.0,0.2
9430,0.0,0.3,0.45,0.25,0.0
9431,0.0,0.3,0.45,0.2,0.05
9432,0.0,0.3,0.45,0.15,0.1
9433,0.0,0.3,0.45,0.1,0.15
9434,0.0,0.3,0.45,0.05,0.2
9435,0.0,0.3,0.45,0.0,0.25
9436,0.0,0.3,0.4,0.3,0.0
9437,0.0,0.3,0.4,0.25,0.05
9438,0.0,0.3,0.4,0.2,0.1
9439,0.0,0.3,0.4,0.15,0.15
9440,0.0,0.3,0.4,0.1,0.2
9441,0.0,0.3,0.4,0.05,0.25
9442,0.0,0.3,0.4,0.0,0.3
9443,0.0,0.3,0.35,0.35,0.0
9444,0.0,0.3,0.35,0.3,0.05
9445,0.0,0.3,0.35,0.25,0.1
9446,0.0,0.3,0.35,0.2,0.15
9447,0.0,0.3,0.35,0.15,0.2
9448,0.0,0.3,0.35,0.1,0.25
9449,0.0,0.3,0.35,0.05,0.3
9450,0.0,0.3,0.35,0.0,0.35
9451,0.0,0.3,0.3,0.4,0.0
9452,0.0,0.3,0.3,0.35,0.05
9453,0.0,0.3,0.3,0.3,0.1
9454,0.0,0.3,0.3,0.25,0.15
9455,0.0,0.3,0.3,0.2,0.2
9456,0.0,0.3,0.3,0.15,0.25
9457,0.0,0.3,0.3,0.1,0.3
9458,0.0,0.3,0.3,0.05,0.35
9459,0.0,0.3,0.3,0.0,0.4
9460,0.0,0.3,0.25,0.45,0.0
9461,0.0,0.3,0.25,0.4,0.05
9462,0.0,0.3,0.25,0.35,0.1
9463,0.0,0.3,0.25,0.3,0.15
9464,0.0,0.3,0.25,0.25,0.2
9465,0.0,0.3,0.25,0.2,0.25
9466,0.0,0.3,0.25,0.15,0.3
9467,0.0,0.3,0.25,0.1,0.35
9468,0.0,0.3,0.25,0.05,0.4
9469,0.0,0.3,0.25,0.0,0.45
9470,0.0,0.3,0.2,0.5,0.0
9471,0.0,0.3,0.2,0.45,0.05
9472,0.0,0.3,0.2,0.4,0.1
9473,0.0,0.3,0.2,0.35,0.15
9474,0.0,0.3,0.2,0.3,0.2
9475,0.0,0.3,0.2,0.25,0.25
9476,0.0,0.3,0.2,0.2,0.3
9477,0.0,0.3,0.2,0.15,0.35
9478,0.0,0.3,0.2,0.1,0.4
9479,0.0,0.3,0.2,0.05,0.45
9480,0.0,0.3,0.2,0.0,0.5
9481,0.0,0.3,0.15,0.55,0.0
9482,0.0,0.3,0.15,0.5,0.05
9483,0.0,0.3,0.15,0.45,0.1
9484,0.0,0.3,0.15,0.4,0.15
9485,0.0,0.3,0.15,0.35,0.2
9486,0.0,0.3,0.15,0.3,0.25
9487,0.0,0.3,0.15,0.25,0.3
9488,0.0,0.3,0.15,0.2,0.35
9489,0.0,0.3,0.15,0.15,0.4
9490,0.0,0.3,0.15,0.1,0.45
9491,0.0,0.3,0.15,0.05,0.5
9492,0.0,0.3,0.15,0.0,0.55
9493,0.0,0.3,0.1,0.6,0.0
9494,0.0,0.3,0.1,0.55,0.05
9495,0.0,0.3,0.1,0.5,0.1
9496,0.0,0.3,0.1,0.45,0.15
9497,0.0,0.3,0.1,0.4,0.2
9498,0.0,0.3,0.1,0.35,0.25
9499,0.0,0.3,0.1,0.3,0.3
9500,0.0,0.3,0.1,0.25,0.35
9501,0.0,0.3,0.1,0.2,0.4
9502,0.0,0.3,0.1,0.15,0.45
9503,0.0,0.3,0.1,0.1,0.5
9504,0.0,0.3,0.1,0.05,0.55
9505,0.0,0.3,0.1,0.0,0.6
9506,0.0,0.3,0.05,0.65,0.0
9507,0.0,0.3,0.05,0.6,0.05
9508,0.0,0.3,0.05,0.55,0.1
9509,0.0,0.3,0.05,0.5,0.15
9510,0.0,0.3,0.05,0.45,0.2
9511,0.0,0.3,0.05,0.4,0.25
9512,0.0,0.3,0.05,0.35,0.3
9513,0.0,0.3,0.05,0.3,0.35
9514,0.0,0.3,0.05,0.25,0.4
9515,0.0,0.3,0.05,0.2,0.45
9516,0.0,0.3,0.05,0.15,0.5
9517,0.0,0.3,0.05,0.1,0.55
9518,0.0,0.3,0.05,0.05,0.6
9519,0.0,0.3,0.05,0.0,0.65
9520,0.0,0.3,0.0,0.7,0.0
9521,0.0,0.3,0.0,0.65,0.05
9522,0.0,0.3,0.0,0.6,0.1
9523,0.0,0.3,0.0,0.55,0.15
9524,0.0,0.3,0.0,0.5,0.2
9525,0.0,0.3,0.0,0.45,0.25
9526,0.0,0.3,0.0,0.4,0.3
9527,0.0,0.3,0.0,0.35,0.35
9528,0.0,0.3,0.0,0.3,0.4
9529,0.0,0.3,0.0,0.25,0.45
9530,0.0,0.3,0.0,0.2,0.5
9531,0.0,0.3,0.0,0.15,0.55
9532,0.0,0.3,0.0,0.1,0.6
9533,0.0,0.3,0.0,0.05,0.65
9534,0.0,0.3,0.0,0.0,0.7
9535,0.0,0.25,0.75,0.0,0.0
9536,0.0,0.25,0.7,0.05,0.0
9537,0.0,0.25,0.7,0.0,0.05
9538,0.0,0.25,0.65,0.1,0.0
9539,0.0,0.25,0.65,0.05,0.05
9540,0.0,0.25,0.65,0.0,0.1
9541,0.0,0.25,0.6,0.15,0.0
9542,0.0,0.25,0.6,0.1,0.05
9543,0.0,0.25,0.6,0.05,0.1
9544,0.0,0.25,0.6,0.0,0.15
9545,0.0,0.25,0.55,0.2,0.0
9546,0.0,0.25,0.55,0.15,0.05
9547,0.0,0.25,0.55,0.1,0.1
9548,0.0,0.25,0.55,0.05,0.15
9549,0.0,0.25,0.55,0.0,0.2
9550,0.0,0.25,0.5,0.25,0.0
9551,0.0,0.25,0.5,0.2,0.05
9552,0.0,0.25,0.5,0.15,0.1
9553,0.0,0.25,0.5,0.1,0.15
9554,0.0,0.25,0.5,0.05,0.2
9555,0.0,0.25,0.5,0.0,0.25
9556,0.0,0.25,0.45,0.3,0.0
9557,0.0,0.25,0.45,0.25,0.05
9558,0.0,0.25,0.45,0.2,0.1
9559,0.0,0.25,0.45,0.15,0.15
9560,0.0,0.25,0.45,0.1,0.2
9561,0.0,0.25,0.45,0.05,0.25
9562,0.0,0.25,0.45,0.0,0.3
9563,0.0,0.25,0.4,0.35,0.0
9564,0.0,0.25,0.4,0.3,0.05
9565,0.0,0.25,0.4,0.25,0.1
9566,0.0,0.25,0.4,0.2,0.15
9567,0.0,0.25,0.4,0.15,0.2
9568,0.0,0.25,0.4,0.1,0.25
9569,0.0,0.25,0.4,0.05,0.3
9570,0.0,0.25,0.4,0.0,0.35
9571,0.0,0.25,0.35,0.4,0.0
9572,0.0,0.25,0.35,0.35,0.05
9573,0.0,0.25,0.35,0.3,0.1
9574,0.0,0.25,0.35,0.25,0.15
9575,0.0,0.25,0.35,0.2,0.2
9576,0.0,0.25,0.35,0.15,0.25
9577,0.0,0.25,0.35,0.1,0.3
9578,0.0,0.25,0.35,0.05,0.35
9579,0.0,0.25,0.35,0.0,0.4
9580,0.0,0.25,0.3,0.45,0.0
9581,0.0,0.25,0.3,0.4,0.05
9582,0.0,0.25,0.3,0.35,0.1
9583,0.0,0.25,0.3,0.3,0.15
9584,0.0,0.25,0.3,0.25,0.2
9585,0.0,0.25,0.3,0.2,0.25
9586,0.0,0.25,0.3,0.15,0.3
9587,0.0,0.25,0.3,0.1,0.35
9588,0.0,0.25,0.3,0.05,0.4
9589,0.0,0.25,0.3,0.0,0.45
9590,0.0,0.25,0.25,0.5,0.0
9591,0.0,0.25,0.25,0.45,0.05
9592,0.0,0.25,0.25,0.4,0.1
9593,0.0,0.25,0.25,0.35,0.15
9594,0.0,0.25,0.25,0.3,0.2
9595,0.0,0.25,0.25,0.25,0.25
9596,0.0,0.25,0.25,0.2,0.3
9597,0.0,0.25,0.25,0.15,0.35
9598,0.0,0.25,0.25,0.1,0.4
9599,0.0,0.25,0.25,0.05,0.45
9600,0.0,0.25,0.25,0.0,0.5
9601,0.0,0.25,0.2,0.55,0.0
9602,0.0,0.25,0.2,0.5,0.05
9603,0.0,0.25,0.2,0.45,0.1
9604,0.0,0.25,0.2,0.4,0.15
9605,0.0,0.25,0.2,0.35,0.2
9606,0.0,0.25,0.2,0.3,0.25
9607,0.0,0.25,0.2,0.25,0.3
9608,0.0,0.25,0.2,0.2,0.35
9609,0.0,0.25,0.2,0.15,0.4
9610,0.0,0.25,0.2,0.1,0.45
9611,0.0,0.25,0.2,0.05,0.5
9612,0.0,0.25,0.2,0.0,0.55
9613,0.0,0.25,0.15,0.6,0.0
9614,0.0,0.25,0.15,0.55,0.05
9615,0.0,0.25,0.15,0.5,0.1
9616,0.0,0.25,0.15,0.45,0.15
9617,0.0,0.25,0.15,0.4,0.2
9618,0.0,0.25,0.15,0.35,0.25
9619,0.0,0.25,0.15,0.3,0.3
9620,0.0,0.25,0.15,0.25,0.35
9621,0.0,0.25,0.15,0.2,0.4
9622,0.0,0.25,0.15,0.15,0.45
9623,0.0,0.25,0.15,0.1,0.5
9624,0.0,0.25,0.15,0.05,0.55
9625,0.0,0.25,0.15,0.0,0.6
9626,0.0,0.25,0.1,0.65,0.0
9627,0.0,0.25,0.1,0.6,0.05
9628,0.0,0.25,0.1,0.55,0.1
9629,0.0,0.25,0.1,0.5,0.15
9630,0.0,0.25,0.1,0.45,0.2
9631,0.0,0.25,0.1,0.4,0.25
9632,0.0,0.25,0.1,0.35,0.3
9633,0.0,0.25,0.1,0.3,0.35
9634,0.0,0.25,0.1,0.25,0.4
9635,0.0,0.25,0.1,0.2,0.45
9636,0.0,0.25,0.1,0.15,0.5
9637,0.0,0.25,0.1,0.1,0.55
9638,0.0,0.25,0.1,0.05,0.6
9639,0.0,0.25,0.1,0.0,0.65
9640,0.0,0.25,0.05,0.7,0.0
9641,0.0,0.25,0.05,0.65,0.05
9642,0.0,0.25,0.05,0.6,0.1
9643,0.0,0.25,0.05,0.55,0.15
9644,0.0,0.25,0.05,0.5,0.2
9645,0.0,0.25,0.05,0.45,0.25
9646,0.0,0.25,0.05,0.4,0.3
9647,0.0,0.25,0.05,0.35,0.35
9648,0.0,0.25,0.05,0.3,0.4
9649,0.0,0.25,0.05,0.25,0.45
9650,0.0,0.25,0.05,0.2,0.5
9651,0.0,0.25,0.05,0.15,0.55
9652,0.0,0.25,0.05,0.1,0.6
9653,0.0,0.25,0.05,0.05,0.65
9654,0.0,0.25,0.05,0.0,0.7
9655,0.0,0.25,0.0,0.75,0.0
9656,0.0,0.25,0.0,0.7,0.05
9657,0.0,0.25,0.0,0.65,0.1
9658,0.0,0.25,0.0,0.6,0.15
9659,0.0,0.25,0.0,0.55,0.2
9660,0.0,0.25,0.0,0.5,0.25
9661,0.0,0.25,0.0,0.45,0.3
9662,0.0,0.25,0.0,0.4,0.35
9663,0.0,0.25,0.0,0.35,0.4
9664,0.0,0.25,0.0,0.3,0.45
9665,0.0,0.25,0.0,0.25,0.5
9666,0.0,0.25,0.0,0.2,0.55
9667,0.0,0.25,0.0,0.15,0.6
9668,0.0,0.25,0.0,0.1,0.65
9669,0.0,0.25,0.0,0.05,0.7
9670,0.0,0.25,0.0,0.0,0.75
9671,0.0,0.2,0.8,0.0,0.0
9672,0.0,0.2,0.75,0.05,0.0
9673,0.0,0.2,0.75,0.0,0.05
9674,0.0,0.2,0.7,0.1,0.0
9675,0.0,0.2,0.7,0.05,0.05
9676,0.0,0.2,0.7,0.0,0.1
9677,0.0,0.2,0.65,0.15,0.0
9678,0.0,0.2,0.65,0.1,0.05
9679,0.0,0.2,0.65,0.05,0.1
9680,0.0,0.2,0.65,0.0,0.15
9681,0.0,0.2,0.6,0.2,0.0
9682,0.0,0.2,0.6,0.15,0.05
9683,0.0,0.2,0.6,0.1,0.1
9684,0.0,0.2,0.6,0.05,0.15
9685,0.0,0.2,0.6,0.0,0.2
9686,0.0,0.2,0.55,0.25,0.0
9687,0.0,0.2,0.55,0.2,0.05
9688,0.0,0.2,0.55,0.15,0.1
9689,0.0,0.2,0.55,0.1,0.15
9690,0.0,0.2,0.55,0.05,0.2
9691,0.0,0.2,0.55,0.0,0.25
9692,0.0,0.2,0.5,0.3,0.0
9693,0.0,0.2,0.5,0.25,0.05
9694,0.0,0.2,0.5,0.2,0.1
9695,0.0,0.2,0.5,0.15,0.15
9696,0.0,0.2,0.5,0.1,0.2
9697,0.0,0.2,0.5,0.05,0.25
9698,0.0,0.2,0.5,0.0,0.3
9699,0.0,0.2,0.45,0.35,0.0
9700,0.0,0.2,0.45,0.3,0.05
9701,0.0,0.2,0.45,0.25,0.1
9702,0.0,0.2,0.45,0.2,0.15
9703,0.0,0.2,0.45,0.15,0.2
9704,0.0,0.2,0.45,0.1,0.25
9705,0.0,0.2,0.45,0.05,0.3
9706,0.0,0.2,0.45,0.0,0.35
9707,0.0,0.2,0.4,0.4,0.0
9708,0.0,0.2,0.4,0.35,0.05
9709,0.0,0.2,0.4,0.3,0.1
9710,0.0,0.2,0.4,0.25,0.15
9711,0.0,0.2,0.4,0.2,0.2
9712,0.0,0.2,0.4,0.15,0.25
9713,0.0,0.2,0.4,0.1,0.3
9714,0.0,0.2,0.4,0.05,0.35
9715,0.0,0.2,0.4,0.0,0.4
9716,0.0,0.2,0.35,0.45,0.0
9717,0.0,0.2,0.35,0.4,0.05
9718,0.0,0.2,0.35,0.35,0.1
9719,0.0,0.2,0.35,0.3,0.15
9720,0.0,0.2,0.35,0.25,0.2
9721,0.0,0.2,0.35,0.2,0.25
9722,0.0,0.2,0.35,0.15,0.3
9723,0.0,0.2,0.35,0.1,0.35
9724,0.0,0.2,0.35,0.05,0.4
9725,0.0,0.2,0.35,0.0,0.45
9726,0.0,0.2,0.3,0.5,0.0
9727,0.0,0.2,0.3,0.45,0.05
9728,0.0,0.2,0.3,0.4,0.1
9729,0.0,0.2,0.3,0.35,0.15
9730,0.0,0.2,0.3,0.3,0.2
9731,0.0,0.2,0.3,0.25,0.25
9732,0.0,0.2,0.3,0.2,0.3
9733,0.0,0.2,0.3,0.15,0.35
9734,0.0,0.2,0.3,0.1,0.4
9735,0.0,0.2,0.3,0.05,0.45
9736,0.0,0.2,0.3,0.0,0.5
9737,0.0,0.2,0.25,0.55,0.0
9738,0.0,0.2,0.25,0.5,0.05
9739,0.0,0.2,0.25,0.45,0.1
9740,0.0,0.2,0.25,0.4,0.15
9741,0.0,0.2,0.25,0.35,0.2
9742,0.0,0.2,0.25,0.3,0.25
9743,0.0,0.2,0.25,0.25,0.3
9744,0.0,0.2,0.25,0.2,0.35
9745,0.0,0.2,0.25,0.15,0.4
9746,0.0,0.2,0.25,0.1,0.45
9747,0.0,0.2,0.25,0.05,0.5
9748,0.0,0.2,0.25,0.0,0.55
9749,0.0,0.2,0.2,0.6,0.0
9750,0.0,0.2,0.2,0.55,0.05
9751,0.0,0.2,0.2,0.5,0.1
9752,0.0,0.2,0.2,0.45,0.15
9753,0.0,0.2,0.2,0.4,0.2
9754,0.0,0.2,0.2,0.35,0.25
9755,0.0,0.2,0.2,0.3,0.3
9756,0.0,0.2,0.2,0.25,0.35
9757,0.0,0.2,0.2,0.2,0.4
9758,0.0,0.2,0.2,0.15,0.45
9759,0.0,0.2,0.2,0.1,0.5
9760,0.0,0.2,0.2,0.05,0.55
9761,0.0,0.2,0.2,0.0,0.6
9762,0.0,0.2,0.15,0.65,0.0
9763,0.0,0.2,0.15,0.6,0.05
9764,0.0,0.2,0.15,0.55,0.1
9765,0.0,0.2,0.15,0.5,0.15
9766,0.0,0.2,0.15,0.45,0.2
9767,0.0,0.2,0.15,0.4,0.25
9768,0.0,0.2,0.15,0.35,0.3
9769,0.0,0.2,0.15,0.3,0.35
9770,0.0,0.2,0.15,0.25,0.4
9771,0.0,0.2,0.15,0.2,0.45
9772,0.0,0.2,0.15,0.15,0.5
9773,0.0,0.2,0.15,0.1,0.55
9774,0.0,0.2,0.15,0.05,0.6
9775,0.0,0.2,0.15,0.0,0.65
9776,0.0,0.2,0.1,0.7,0.0
9777,0.0,0.2,0.1,0.65,0.05
9778,0.0,0.2,0.1,0.6,0.1
9779,0.0,0.2,0.1,0.55,0.15
9780,0.0,0.2,0.1,0.5,0.2
9781,0.0,0.2,0.1,0.45,0.25
9782,0.0,0.2,0.1,0.4,0.3
9783,0.0,0.2,0.1,0.35,0.35
9784,0.0,0.2,0.1,0.3,0.4
9785,0.0,0.2,0.1,0.25,0.45
9786,0.0,0.2,0.1,0.2,0.5
9787,0.0,0.2,0.1,0.15,0.55
9788,0.0,0.2,0.1,0.1,0.6
9789,0.0,0.2,0.1,0.05,0.65
9790,0.0,0.2,0.1,0.0,0.7
9791,0.0,0.2,0.05,0.75,0.0
9792,0.0,0.2,0.05,0.7,0.05
9793,0.0,0.2,0.05,0.65,0.1
9794,0.0,0.2,0.05,0.6,0.15
9795,0.0,0.2,0.05,0.55,0.2
9796,0.0,0.2,0.05,0.5,0.25
9797,0.0,0.2,0.05,0.45,0.3
9798,0.0,0.2,0.05,0.4,0.35
9799,0.0,0.2,0.05,0.35,0.4
9800,0.0,0.2,0.05,0.3,0.45
9801,0.0,0.2,0.05,0.25,0.5
9802,0.0,0.2,0.05,0.2,0.55
9803,0.0,0.2,0.05,0.15,0.6
9804,0.0,0.2,0.05,0.1,0.65
9805,0.0,0.2,0.05,0.05,0.7
9806,0.0,0.2,0.05,0.0,0.75
9807,0.0,0.2,0.0,0.8,0.0
9808,0.0,0.2,0.0,0.75,0.05
9809,0.0,0.2,0.0,0.7,0.1
9810,0.0,0.2,0.0,0.65,0.15
9811,0.0,0.2,0.0,0.6,0.2
9812,0.0,0.2,0.0,0.55,0.25
9813,0.0,0.2,0.0,0.5,0.3
9814,0.0,0.2,0.0,0.45,0.35
9815,0.0,0.2,0.0,0.4,0.4
9816,0.0,0.2,0.0,0.35,0.45
9817,0.0,0.2,0.0,0.3,0.5
9818,0.0,0.2,0.0,0.25,0.55
9819,0.0,0.2,0.0,0.2,0.6
9820,0.0,0.2,0.0,0.15,0.65
9821,0.0,0.2,0.0,0.1,0.7
9822,0.0,0.2,0.0,0.05,0.75
9823,0.0,0.2,0.0,0.0,0.8
9824,0.0,0.15,0.85,0.0,0.0
9825,0.0,0.15,0.8,0.05,0.0
9826,0.0,0.15,0.8,0.0,0.05
9827,0.0,0.15,0.75,0.1,0.0
9828,0.0,0.15,0.75,0.05,0.05
9829,0.0,0.15,0.75,0.0,0.1
9830,0.0,0.15,0.7,0.15,0.0
9831,0.0,0.15,0.7,0.1,0.05
9832,0.0,0.15,0.7,0.05,0.1
9833,0.0,0.15,0.7,0.0,0.15
9834,0.0,0.15,0.65,0.2,0.0
9835,0.0,0.15,0.65,0.15,0.05
9836,0.0,0.15,0.65,0.1,0.1
9837,0.0,0.15,0.65,0.05,0.15
9838,0.0,0.15,0.65,0.0,0.2
9839,0.0,0.15,0.6,0.25,0.0
9840,0.0,0.15,0.6,0.2,0.05
9841,0.0,0.15,0.6,0.15,0.1
9842,0.0,0.15,0.6,0.1,0.15
9843,0.0,0.15,0.6,0.05,0.2
9844,0.0,0.15,0.6,0.0,0.25
9845,0.0,0.15,0.55,0.3,0.0
9846,0.0,0.15,0.55,0.25,0.05
9847,0.0,0.15,0.55,0.2,0.1
9848,0.0,0.15,0.55,0.15,0.15
9849,0.0,0.15,0.55,0.1,0.2
9850,0.0,0.15,0.55,0.05,0.25
9851,0.0,0.15,0.55,0.0,0.3
9852,0.0,0.15,0.5,0.35,0.0
9853,0.0,0.15,0.5,0.3,0.05
9854,0.0,0.15,0.5,0.25,0.1
9855,0.0,0.15,0.5,0.2,0.15
9856,0.0,0.15,0.5,0.15,0.2
9857,0.0,0.15,0.5,0.1,0.25
9858,0.0,0.15,0.5,0.05,0.3
9859,0.0,0.15,0.5,0.0,0.35
9860,0.0,0.15,0.45,0.4,0.0
9861,0.0,0.15,0.45,0.35,0.05
9862,0.0,0.15,0.45,0.3,0.1
9863,0.0,0.15,0.45,0.25,0.15
9864,0.0,0.15,0.45,0.2,0.2
9865,0.0,0.15,0.45,0.15,0.25
9866,0.0,0.15,0.45,0.1,0.3
9867,0.0,0.15,0.45,0.05,0.35
9868,0.0,0.15,0.45,0.0,0.4
9869,0.0,0.15,0.4,0.45,0.0
9870,0.0,0.15,0.4,0.4,0.05
9871,0.0,0.15,0.4,0.35,0.1
9872,0.0,0.15,0.4,0.3,0.15
9873,0.0,0.15,0.4,0.25,0.2
9874,0.0,0.15,0.4,0.2,0.25
9875,0.0,0.15,0.4,0.15,0.3
9876,0.0,0.15,0.4,0.1,0.35
9877,0.0,0.15,0.4,0.05,0.4
9878,0.0,0.15,0.4,0.0,0.45
9879,0.0,0.15,0.35,0.5,0.0
9880,0.0,0.15,0.35,0.45,0.05
9881,0.0,0.15,0.35,0.4,0.1
9882,0.0,0.15,0.35,0.35,0.15
9883,0.0,0.15,0.35,0.3,0.2
9884,0.0,0.15,0.35,0.25,0.25
9885,0.0,0.15,0.35,0.2,0.3
9886,0.0,0.15,0.35,0.15,0.35
9887,0.0,0.15,0.35,0.1,0.4
9888,0.0,0.15,0.35,0.05,0.45
9889,0.0,0.15,0.35,0.0,0.5
9890,0.0,0.15,0.3,0.55,0.0
9891,0.0,0.15,0.3,0.5,0.05
9892,0.0,0.15,0.3,0.45,0.1
9893,0.0,0.15,0.3,0.4,0.15
9894,0.0,0.15,0.3,0.35,0.2
9895,0.0,0.15,0.3,0.3,0.25
9896,0.0,0.15,0.3,0.25,0.3
9897,0.0,0.15,0.3,0.2,0.35
9898,0.0,0.15,0.3,0.15,0.4
9899,0.0,0.15,0.3,0.1,0.45
9900,0.0,0.15,0.3,0.05,0.5
9901,0.0,0.15,0.3,0.0,0.55
9902,0.0,0.15,0.25,0.6,0.0
9903,0.0,0.15,0.25,0.55,0.05
9904,0.0,0.15,0.25,0.5,0.1
9905,0.0,0.15,0.25,0.45,0.15
9906,0.0,0.15,0.25,0.4,0.2
9907,0.0,0.15,0.25,0.35,0.25
9908,0.0,0.15,0.25,0.3,0.3
9909,0.0,0.15,0.25,0.25,0.35
9910,0.0,0.15,0.25,0.2,0.4
9911,0.0,0.15,0.25,0.15,0.45
9912,0.0,0.15,0.25,0.1,0.5
9913,0.0,0.15,0.25,0.05,0.55
